404969,non,(missing),turned it off,1
826025,out,I,as I love fox news,0
1069915,out,(missing),click on a picture the app closes automatically,2
701096,non,You,You betrayed me Arnie,0
609957,non,the app,the app wo n't even let me log in,2
1084618,then,it,it said I was not viewing,2
873750,while,it,it 's loading,2
188202,out,(missing),my phone number is blocked,2
1177810,non,it,it never loads,2
506398,until,(I),Pokevision or the nearby step system are fixed,0
576486,while,I,I try to swipe,1
890194,non,(missing),using iPhone 4 current version os,1
1040831,out,I,I travel,-1
158937,out,Snapchat,Snapchat was better,0
766452,non,(missing),fix it take away the location thing,0
302688,after,I,I used this app,1
82105,then,(I),updated my Facebook,1
531181,non,I,I put everything in,1
54049,non,(I),add photos or animation,1
224717,non,(missing),Try the New York Times,1
639909,out,(missing),the constant crashing,0
510708,non,(missing),to help them out,0
1266172,non,The old app,The old app was very good,0
1064916,non,(missing),FIX THIS,-1
273118,non,(I),deleting it,1
1051796,out,App,App closes,-1
102282,before,(missing),Worked great,-1
148510,non,(The WSJ ap),has gotten significantly worse over time,0
1052827,non,(missing),Have deleted the app,1
558026,non,(missing),hope new management comes,0
1265987,out,(missing),to reload,-1
737733,non,(missing),Big fail,-1
1276739,non,even the username & password,even the username & password are correct,1
54974,non,I,lately I feel that they are headed down the wrong path,0
829521,out,it,it 's blank,2
1173625,when,i,i click ANY button,1
1304703,non,it,it goes back to game 1,2
280210,out,I,I 'll hit the play button,1
1121843,non,They,They better be glad so many people are too addicted to FB,0
87625,non,it,here it comes again,0
811370,non,(fb),used to be,0
610630,when,(I),"asked about tracking my location "" always",0
160996,when,(App),trying to open,1
1281782,non,I,I have tried everything,0
69101,out,(missing),Becoming a so slow application,0
21099,out,A recent addition of pop - up ads ( usually the exact same one ),A recent addition of pop - up ads ( usually the exact same one ) overtake the page,2
396085,non,(missing),not sign up,0
565400,non,They,They said that they ca n't refund me,0
682677,out,My snapchat,My snapchat is n't working,2
209675,non,I,I have had so many issues with this most recent update,0
911235,out,I,as I hit it,1
651372,out,Snapchat,Snapchat was,-1
405959,out,it,it freezes very annoying,2
575416,then,(I),go back,1
1040260,non,I,"In reading a lot of the other reviews , obviously I 'm not alone",0
226530,out,The app,The app paused during the update,2
620297,out,(missing),I was so exited,0
798458,out,it,it keeps shutting down and does it,2
384867,non,I,if I 'm trying to ignore the person then it all of a sudden loads it,2
1029030,whenever,I,I get a notification from Facebook,1
1100565,non,I,I 'd like to pick up from where I left off after switching to a different app,1
861973,non,it,it did n't work,0
481675,non,I,"well , I never used locator apps",0
106932,when,u,u change it back,1
1104614,non,it,"In the off chance that it works , it takes FOREVER to load them",2
431162,when,I,I downloaded,-1
1272340,out,EVERYTHING,EVERYTHING REFRESHES,-1
766668,non,I,"as I felt this service was not only unacceptable , but dangerous",0
996395,non,I,I could n't get in,2
548400,out,It,It keeps force closing it takes me back to my home screen,2
1296456,before,I,I could read it,1
1283332,until,This app,This app worked great,2
349596,when,I,I refresh,-1
306757,then,CNN,CNN sold Zite to Flipboard,0
1306763,non,(missing),Thank you,-1
165581,non,(missing),Log back in,0
1006615,out,(you),to view it,1
645055,out,(the staff),takes days to reply,0
673211,out,(missing),starts me over,2
195933,out,(missing),ultimately succeeding,-1
412476,non,(you),now every picture in the timeline is cut in half,2
1042016,while,(I),connected to wifi,1
953285,non,(missing),Plz change that,0
364644,then,Fix ASAP!!!!!!it,Fix ASAP!!!!!!it only lets me be on it for a minute takes me out,2
47210,when,I,I first downloaded this app,1
212710,whenever,(I),scroll down,1
607029,non,(they),Remove Offers From Account Activity,0
1031452,non,something changes soon ill,unless something changes soon ill be avoiding this app,0
1063929,then,It,It starts a timer,2
514647,before,I,I knew it,0
487193,non,That,That 's ridiculous,0
1095435,when,ur,ur trying to check ur news feed,1
936107,when,I,I tap it,1
197744,before,I,even though I have already logged into Uber,1
841700,before,I,I 've never had a problem with this app,0
11182,then,it,it demanded that I provide a login through my cable provider Verizon fios,2
1134525,when,(missing),uploading photos,-1
567290,when,they,they 're on Skype,1
1008832,non,they,once they fix the bugs,0
1288436,out,I,if I get frustrated,0
235095,out,(missing),So know I ca n't simply use SNAPCHAT,0
1105376,out,it,it closes out without any error messages,2
1164803,non,(missing),STOP IT,-1
1117272,then,the app force,the app force closes several times a day,2
646378,out,(missing),Do nt advertise it as free,0
955064,out,(missing),Will remain as one star,0
1233992,non,(missing),"Get it together , facebook",0
707075,out,(missing),would crash,2
519494,non,(missing),to beat,-1
41605,non,I,I DONT WANT MESSENGER,0
983603,non,(missing),Do n't waste your time,0
393488,non,I,if I keep scrolling,1
39901,non,it,it will never be the same,0
1175391,out,(missing),receives new messages,1
1220600,non,(missing),reinstall numerous times,1
692869,after,I,However I read about their shady company ethics,0
12387,then,(I),to erase my iPhone,1
86315,when,it,it was version 5.1.3 as,0
611044,before,I,I even start playing,1
943830,then,(missing),skip this waste of space and time,0
337079,non,the information it provides,"However , the information it provides is lacking in usefulness",2
447729,out,(missing),having to sign in,1
502821,then,(we),give you more,0
982390,non,I,I do n't like how they put it together,0
1084592,non,it,With every new update it gets worser,0
507755,out,(missing),Loved the game,0
1157252,non,I,I 've uninstalled,1
727465,out,(missing),Never accepts my passwords,2
542067,out,(missing),"my plan , along with all of my tracked progress , had been erased",2
1216237,out,I,I tried to update,1
1041946,when,(missing),completing the levels,1
1201242,non,(missing),"Please , please change this",0
110069,non,Thought update,Thought update would help fix my playlist problem,0
821556,after,(App),freezes on ios4 update,2
158699,non,(missing),to top it all off the best friend thing is a letdown,0
1284054,while,it,it was steadily raining a high chance of rain that never occurred,0
732649,when,I,I logged in,1
1124759,non,It,It really is annoying,0
895631,non,I,I 'm giving it one star,0
561301,non,(missing),only shows up occasionally,2
697930,out,(missing),"Be a leader , Pandora",0
1274491,when,(it),returns to newsstand,2
498301,out,Niantic,"Instead , Niantic just continues to release updates that remove functionality",0
632850,out,(they),to have access to the rest of the game,0
1071821,when,(This app),launching on iPad 3,0
718200,then,you,you reopen the app,1
755051,when,(I),watching a video,1
1253775,when,someone,someone is calling u u,1
1274484,out,all I get,all I get is the spinning wheel,2
1146041,non,the problem,the problem persists,2
665325,when,I,I saw that I had texted him at 3 in the morning when I was asleep,0
725965,non,it,it is good,0
1232959,non,I,I type my info,1
708608,non,(I),enjoyed the live feed,0
875795,after,(I),hours they were sent,1
721657,out,Secure message center,Secure message center does n't display message,2
404327,out,I,I can play just fine,0
525869,when,it,it posts,-1
176857,non,(missing),Tried uninstall - reinstall,1
512556,while,I,I ride my bike around the park by my house,1
1295531,non,I,as I already saved my frequent visits to various cities,1
317537,non,(missing),Wo n't sync to my Fitbit HR due to the Fitbit server being down,2
850035,out,(missing),notifications are delayed,2
651306,after,we,we do actually catch the Pokemon,0
421241,non,it,it 's so frustrating,0
407234,non,It,It is very laggy as well,2
1307691,then,(missing),just disappears,-1
13944,out,they,they are not in any order,2
93499,non,(you all),read any of the reviews,0
1097862,non,(you),to answer a text,1
894646,out,you,How many reviews do you need,0
380022,whenever,I,I close the app and re - open it,1
187352,non,(missing),Made the lag worse,2
349401,while,I,I watch your content,1
253586,until,you,you screwed it up,0
858315,then,they,they are n't there,0
1212036,non,Redowload,Redowload still crashes,2
125257,until,Google,Google correct this issue,0
1215830,after,the app,the app shuts down,2
893849,out,it,it made me RESTART MY IPOD,2
224953,out,I,I am not able to load videos,2
159194,non,I,I 've had pandora on my phone for years,1
843505,non,I,I give up,0
565963,non,I,I 'm probably just stressed,0
503553,until,even that,even that is a stretch,0
777528,out,your,your just gon na get bad reports,2
638149,out,it,it wants me to pay again,2
345139,non,I,"I try turning my phone off , then back on",1
1160946,out,you,unless you buy boosters,1
488905,out,(missing),made trackers,-1
1127657,until,this,this started happening,0
803177,whenever,I,I contact tech support,1
766781,non,(missing),rebooting the phone,1
862444,non,I,I was having problems connecting,2
160169,when,a friend,a friend posts something on your story,1
260512,whenever,i,i open the app it crashes immediatly,2
1147647,non,I,"Honestly , I am likely deleting this app",1
479846,out,(missing),Do not play,0
973863,before,(the UI),the data fields update,0
290273,whenever,(missing),there is an update,0
302854,non,(it),does n?€?t give me an option to go back,2
739280,when,you,you read people stories,1
356423,out,It,It will completely load,2
207761,non,I,so I deleted it,1
670524,out,it,it 's completely unneeded,0
1120358,non,(the app),wo n't load,2
1262417,out,It,It seems slower,2
994898,out,(missing),start it all over,1
980339,before,they,they upgraded it,0
444027,whenever,I,I open facebook,1
979329,whenever,I,I delete a post,1
312823,out,(missing),to hear it,-1
231598,when,I,I press the add button,1
707775,out,I,I usually listen to pandora,1
322557,non,I,I got it on my iPod,1
701198,out,them,for them to charge us more,0
951957,before,it,it was sick,0
204995,out,the update,"Sure , the update looks great",0
410463,non,90 % of the drivers,90 % of the drivers are fine,2
1119264,non,I,I ca n't get my runs to end,2
1042235,when,(missing),editing a document,1
710114,when,I,I have the Snapchat app installed,1
500803,out,This game,This game was fun,0
989340,then,they,they changed it,0
381416,out,I,I seriously loved Snapchat,0
924821,out,it,so it always shows you have unread posts / messages 2 - 3 minutes,2
1173772,before,you,you fix stuff that was n't addressed,0
737123,non,(missing),make it accessible with voiceover,2
363749,non,(missing),to disable this horrible feature,0
1116564,out,(missing),as overplayed,-1
11823,when,(I),messenger was built into the Facebook app,0
361085,non,it,"First it was just slow , then last update",0
360584,out,(missing),watch celebrities stories,1
1102918,out,(person2),to block,-1
487391,while,I,I was walking around,1
617754,when,(missing),it 's launched,2
96686,out,it,it freezes at the top of the screen for awhile,2
549135,out,(missing),Play for free,0
787630,out,CNN,CNN reports that Trump gets two scoops of ice cream,0
908493,non,it,now it wo n't let me download the app,2
82938,non,it,Ever since it updated because of iOS 8,0
447272,then,i,i question why,0
554486,non,I,I had two eggs about to hatch,1
499886,out,(missing),staying up,-1
756238,when,a driver,a driver started driving erratically,1
1278410,whenever,I,I try to call on my iPad,1
853970,when,you,you 've checked them,1
698796,when,i,i tried to create a new account,1
449894,non,This app,This app was the better weather app on my phone,0
797234,when,I,I did create a Microsoft account,1
526960,when,you,you relaunch the app,1
375035,non,they,if they took out the boosting feature,0
410283,out,that,that was good,0
892717,out,(missing),You 're forced to watch it,2
481856,out,this,because this is Bullcrap,0
607701,non,I,I 'll change my review,1
589708,non,(your buddy Pokemon),make it more likely in areas with less pokestop density and/or less players,0
834840,when,I,I download to Quicken the payee and memo fields,1
1075057,before,you,you can actually use it,1
1005138,whenever,you,"you send a message you appear "" Active Now what",1
23693,when,you,you finally do download it,1
1044277,out,it,it just force close,2
38729,non,I,Now I have to switch in between apps,2
697690,out,I,I just spent some money on coins,1
466190,then,you,once you search for any other,1
88543,non,A piece of advice,A piece of advice do n't release an update,0
832003,non,(missing),lose a customer forever,0
1011091,non,it,it took forever,2
660578,when,(it),pressing on the app,1
730844,non,i,Even if i delete all my messages in messenger,1
654415,non,(I),reinstalled the app several times,1
1261482,when,(missing),it is opened,0
274442,when,you,you refresh,-1
740977,whenever,you,you wanna view messages via safari on your phone,1
381036,non,I,I ca n't sign in today,2
413317,then,the screen,the screen will freeze,2
467933,non,it,often it just feels,0
1152095,out,it,it now has begun to pause half way through songs,2
309286,out,I,I recently fount a bug that keeps saying that I have a snap in my inbox,2
775278,out,it,it keeps closing out,2
1279029,non,I,If I could give this a negative rating,0
210557,out,App force,App force closes,2
755827,non,(missing),Please send them back to the app,0
941090,non,(missing),wo n't even let you check the weather in a city that is n't one of your allotted 10 favorites -- app is completely useless now,2
704221,before,(I),saved the boarding pass to the wallet,1
372495,non,(missing),Please fix it soon,0
46445,then,I,I just want to swipe,1
85056,out,you,If you 're texting,1
1161715,when,you,you 're typing a long message,1
1071950,after,I,I send them,1
629471,non,The game,The game looks great,0
1264934,when,(Everyone),mailing a letter,1
595448,non,it,"Additionally , when battling gyms , , it locks you out",2
798746,non,(missing),I got reported for no reason,2
47392,non,Facebook,"Facebook is taking way to many liberties with their apps , their privacy policies",0
755148,when,I,I try to enter my location manually,1
932819,when,I,I look at pictures,1
1208609,out,I,I have an iphone4,1
962121,until,they,they get this worked out,0
811042,after,it,it just hangs,2
336147,whenever,I,I take a picture,1
404147,non,(missing),to remember what topic we were even talking about,0
972237,non,(missing),reloaded it,-1
958339,non,Its,Its ruining the purpose of facebook,0
196580,then,(I),could not wait,0
413359,out,I,I read that snapchats wo n't be deleted by the company,0
404285,when,(it),tried opening Whatsapp,1
269786,out,my UN / PW,as if my UN / PW is incorrect,0
1128145,out,(missing),Using Touch 4th,1
784956,non,(missing),Fix the cancellation button,0
547957,before,(missing),Loved the app,0
107786,non,It,It will often just stop streaming all together,2
802786,non,I,if I upgraded to office 360,1
1239004,until,it,it lets you move on to the next level,2
523343,non,(missing),stop ruining a perfectly fine game,0
434963,whenever,I,I get in the settings ( mind you,1
370097,non,even that,Now even that does n't work,2
288244,non,I,I 'd definitely start telling my friends to get it again,0
325690,when,(missing),thus keeping every action of the users within their own ecosystems,0
171168,before,(missing),"see everyone 's best friends , their contacts and all together like",0
1426260,non,I,I was looking for my Facebook app,1
197374,non,it,"It wo n't fully open , it takes so long to load",2
869331,non,(missing),thus ending your game,2
605740,non,(missing),People who do n't do what they say they 're going to do in the business world get fired,0
880344,while,I,I am constantly missing things that are elegant to me,0
210737,out,you,anytime you are on a website,1
1306254,non,I,spent hundreds to get here,1
379760,when,it,it finally does,0
23025,out,I,If I could get the new app without the adds,0
664519,non,they,they manipulate information,0
876301,out,(missing),Just install new release,0
317069,when,nothing,nothing is wrong,0
363956,non,(missing),train harder during my run,0
1059725,when,the master sound level of the ipad,the master sound level of the ipad is mute,1
653956,non,I,fought gyms for hours,0
773194,whenever,I,I receive a notification my tablet will turn on so,0
1243544,out,Messenger,whether the message has been read,1
386697,out,I,now I ca n't open videos,2
124336,non,This app,This app is n't free,0
70813,when,(missing),only one is needed,1
650075,whenever,you idiots,you idiots update it,0
994002,out,(missing),Wish I 'd read the reviews,0
227579,then,that,that also does not work,2
1382062,non,this,this is really annoying,0
763356,non,I,I contacted customer service about this,1
554558,out,(Pokemon I cash),Go back to the footprints,0
726030,non,Runkeeper,Runkeeper actually does a great job at using the watch and in tandem,0
835917,non,(missing),"First , the illegitimate funds are furtively introduced into the legitimate financial system",0
909856,when,(missing),trying to enter airports,1
1080966,out,it,because it 's quicker,0
1268062,then,It,quit out,2
1170029,non,you,you usually are too impatient to continue playing,0
1166736,out,it,it is very laggy,2
298966,when,I,I reopen app in the morning,1
1295571,non,This app,This app is AWFUL,0
714109,non,it,"it says "" update temporarily unavailable",2
38504,non,(missing),thus ca n't appease everybody,0
1193685,out,I,I can not connect,2
762306,non,(missing),Tuning in on my FM radio underneath my covers,1
16849,out,It,It 's pretty fun,0
1201307,non,(missing),reinstalling numerous times,1
431423,out,it,it automatically closes,2
1385649,out,it,as though it refreshed itself,2
370741,out,all my upcoming trips,all my upcoming trips are there,0
211084,non,(missing),Ca n't even use the app,0
930533,before,I,actually used to like it,0
128062,out,I,if I even get to start a level,1
642168,when,I,I want to enter my telephone number,1
1358151,then,I,"I typed in my email , password , pressed sign up",1
813441,out,that,that 's an outright lie,0
1153508,out,(missing),"to accept cookies , which I 've tried with no success",0
62141,non,(missing),switching between apps does n't make anything faster,2
207397,out,it,it just keeps messing it up,2
1000660,when,I,I search for people,1
908011,out,(missing),wo n't load properly,2
1169039,when,I,I try to resort,1
84652,out,(missing),Blocking out settings is bogus,0
65581,out,the blue bar at the top,since the blue bar at the top is n't there anymore,0
673173,while,(missing),TRYING to scroll down,1
794266,non,you,"you get a "" mini game "" where you tap the screen",0
1062329,out,(missing),What started out as decent performing but has grown progressively worse,2
517013,non,I,I signed in using my same email,1
581059,out,(missing),Sure am glad this app told me of an air quality alert,0
194726,non,(missing),reinstalling several times,1
627754,non,You,learn how to get facts before reporting,0
751423,out,(missing),be done with it,0
559586,out,"Crashes my phone ,","Crashes my phone , continues to lag",2
288028,when,i,i m scrolling fast,1
119066,non,(missing),launched internationally,-1
1304473,when,I,I try to use the app,1
10829,whenever,I,I try setting up the app,1
516484,non,(missing),just keep a score card of the negative things,0
1119522,when,(missing),opening fining friends on iPhone,1
581078,non,It,It 's not the network Verizon LTEx ( Advanced LTE,0
287577,non,Not my internet friend,Not my internet friend having same problem,0
1384609,until,it,it changes,-1
1405081,non,I,I hope they update back to the older format soon,0
974478,until,(missing),it gets fixed,0
322053,non,(missing),not using the app,0
622452,when,(it),reaching out for customer service,1
985221,non,you guys,you guys never let me down,0
613840,when,I,wait for replies back,1
1194391,then,It,It 's seriously better music this lol,0
1058674,when,I,I 've logged in,1
595005,non,I,I 'm not sure,0
1294085,out,this,Seriously this is the worst app,0
915255,after,the app,the app locks up for good,2
1379382,then,Facebook,Facebook would n't open,2
382643,non,Facebook,Facebook is not nearly as good,0
246379,out,neither United or,"I feel , neither United or had any issues",0
488115,non,I,I own a ipod touch 5,0
47952,non,I,I have to go through an extra set of menus,1
1238552,whenever,I,I open it,1
692655,then,it,it 's still boring as hell,0
1143816,until,you guys,you guys can send out a updating fixing this lagg,0
1090404,out,(missing),find articles,-1
818054,out,I type reply back to them,so I type reply back to them also not show up notifications,0
445264,non,(missing),it 's gets very frustrating,0
523291,non,it,it lead me to like a help page,2
855763,then,it,opened the Messenger app,2
627590,non,It,It 's unfortunate,0
156565,non,the arrow,it 's purposely placed near the send button,2
374870,when,you,you want it to,0
1428466,whenever,I,I minimize it,1
420895,out,only this app,If only this app did n't drain battery,0
1198771,out,they,reporting that it had been overturned,0
1347551,non,it,it worked fine,2
342279,non,the game,the game gave me 67 points,0
214911,out,It,It also does n't save where you were,2
1076510,non,I,I uninstalled,-1
247217,non,I,I will be moving my accounts elsewhere,1
337270,non,The WSJ,The WSJ repeatedly sent me notifications of breaking news on my iPhone,2
1399828,out,I,I wish it will show what neighborhood you are in,0
274795,out,(missing),GET HELP,-1
699364,out,it,even though it is frowned apon by the community,0
60020,out,I,I liked it better,0
1384862,after,I,I downloaded the latest update,1
1309676,when,you,you try to send a Snap it usually does n't send ( on WiFi,0
832679,non,(missing),gotten bad n got so much CRUSHED on my iPhone,0
506113,out,you,you do n't get the Pokemon,0
441739,non,I,I have just updated my app,1
621417,when,they,they only had 1 or of these problems,0
118153,out,i,i used to like this app,0
847103,after,it,it had been in a gym for over 100 hours,1
1390445,non,the number in the corner of the skype app icon,the number in the corner of the skype app icon no longer shows up,2
1258657,out,it,"it seems like , it just gets worse",0
210252,then,(missing),use this one,0
1181591,non,level 80,because level 80 has n't been able to loading,2
944208,out,I,Yay I can finally delete friends,0
188200,when,I,I am using the app,1
399218,when,people,people use super speed,1
755353,out,I,If I am going to be charged,0
1315017,non,(missing),I 'm done,0
1128073,out,these features,these features are truly cumbersome,0
1018359,non,the wait at the cab stand,"at this time of night , the wait at the cab stand was less than 5 minutes",0
1311217,when,I,I try to open the app,1
783104,when,(missing),trying to print,1
386928,out,it,it will not let me write anyone,2
1123922,out,i,if i am not wrong,0
118502,out,I,I 'm going to stay away,1
1320695,out,I,I have hundreds of files on Numbers,1
172049,when,you,you witness something funny,0
678808,non,you,so you buy the characters,1
1335512,until,it,it works-,-1
1243885,out,it,because it was working,0
980662,non,I,redownload app,1
258236,then,I,I would once again be a happy customer,0
1205993,when,(missing),opening a post like pics,1
1113121,out,my husband,see posts of people that we are both friends with,0
595937,out,I,really rubs me the wrong way,0
893736,non,you,apparently you have to do this each time you access the app,0
683725,out,you,"It 's a wonderful game , you click on it",1
605675,when,opening,opening snapchat,-1
1314954,out,I,I expected this update to fix that problem,0
920620,non,I,"I try to select either passenger and , , just crashes",0
209127,non,I,I 've reinstalled the app multiple times,1
855957,after,the Westminster Bridge Terror Attack,the Westminster Bridge Terror Attack to show a group of Muslim that want peace,0
1050997,when,i,i tap on comments on my news feed,1
546168,then,you,you fix your own nearby tracking service,1
815841,non,I,I logged out,1
1433547,non,This app,This app stinks,0
1077935,out,it,it 's crashing,2
1266076,whenever,I,I attempt to add an activity,1
193876,non,(missing),Takes forever,-1
654837,non,the iPad update,the iPad update is horrible,0
1123144,whenever,I,I open the app,1
1399749,non,the app,so the app can be as good,0
269247,before,I,I can even open them,1
223304,non,The WSJ app,The WSJ app is horrendous,0
1037212,non,I,I actually use FB a lot less b / c if this app,1
848420,when,I,I put song in a playlist,1
1267313,out,(missing),to install,-1
135435,non,It,It 's more social networks out here,0
475523,when,you,you try to upload photos,1
23371,before,I,I wrote this,1
850650,then,they,they sent me a code i put the code,1
677462,non,You,You have to pay,0
225171,non,(missing),So annoying please fix it,0
587229,whenever,I,if I try to open the app settings,1
1291650,non,It,It crashed a LOT,2
833387,when,you,"you launch your most iconic trade mark character ( which is also the company 's mascot ) , onto the most popular mobile device in the world , from the second richest company in the world",0
139662,non,They,They need to remove the bing map feature,0
1035052,out,You,You will have to send every document that you have made changes to the iCloud,0
467915,non,This game,This game is amazing in theory,0
440571,whenever,I,I try,-1
852232,out,I,I went onto my computer,1
904619,before,it,it actually uploads omg,2
1053721,out,(missing),Thank you for fixing the other annoying bug,0
283945,non,my trial,Once my trial expired,1
1329212,non,(missing),Just installed the latest update on iPhone 4S with the latest iOS,1
1286863,non,I,I love that it connects to myfitnesspal,2
258770,out,I,I tried listening to it,1
384273,when,I,I got it,0
1398286,non,it,"Also , it bugs me that my gold card is no longer the default card for the account",2
1162616,out,(missing),thus using more data to reload everything,2
410793,out,the leanings of the top articles,the leanings of the top articles are generally consistent to such a degree that one can only conclude that a bias exists in the news listing process,0
1157337,out,it,it keeps going forward,2
1020051,out,(missing),as described,-1
29063,out,It,It worked perfectly fine,2
21955,before,(missing),to establish a connection,0
829868,non,I,I ca n't access Fb messenger through my phone browsers,2
762236,out,it,it 's do n't run,2
1343923,out,You,You need to exit messenger,0
490535,whenever,I,I play this game,1
1339607,after,I,I open a picture,1
21826,out,My IHG,always keeps me logged in,2
911337,non,one,as one would expect,0
1416055,non,(missing),ca n't delete ugh plez,2
413405,out,it,it crashes,2
305735,after,it,now it crashes constantly ( approximately :) 1 second,2
1094722,out,I,I am not the only one that is having this issue,0
1195651,when,i,i click on deals > summary,1
386705,non,the Uber app,Now the Uber app will not let me delete the invalid credit card,2
1331431,whenever,it,it tries to reload,2
548481,non,(missing),is that dang water eevee,0
808093,when,It,trying to view more pictures as well,1
634792,non,(missing),do n't want it there,0
1055943,out,(missing),Just updated,-1
972236,out,(missing),Stop posting updates,0
549635,non,The foot ranges,to sorta working,0
1215011,out,Everything,Everything was working perfect,0
281380,then,I,I decided to play for myself,1
338376,non,i,even when i keep trying,0
1225136,non,it,now it 's missing half of new post up opening at any time of the day,2
661103,while,(missing),using the app,0
570898,out,We,"there were only about four on the "" sightings "" list ( which literally no one asked for",0
1307477,out,it,I have the 1st iPad and it crashes,2
604899,non,(missing),Desperately needs an update to support Apple Watch with dedicated Apple Watch app,0
106463,out,(missing),Keeps on crushing,2
663392,before,I,I can get there,0
1330973,out,then automatically force,then automatically force closes,2
145926,when,I,I WANT TO,0
179839,when,it,it 's about to get off the yellow part it crashes,2
1122777,while,i,i write this review,1
189358,out,I,to continue it will skip to another song,2
1326329,non,Find &,Find & is a basic word processing function,0
1155580,non,(missing),move around,-1
1151104,when,I,I try to open it,1
1155612,out,I,"However , I found that it would n't even launch",2
882686,non,I,I get notifications on one account,2
575765,out,the reason i said calm down,"because , i get taken to the appstore",2
1343522,when,I,I click on the app,1
250801,non,(missing),Totally ruined it,0
1196556,when,I,I select Dropbox again,1
14969,non,I,I really wish I could down grade my version back to the old one,0
917828,non,I,I can not even get ino facebook now,0
873728,non,they,just because they think I want to see it,0
696662,non,(missing),than drop $ 10 on a mobile game,0
460246,non,I,I do n't know if I 'm the only one who experiences this problem,0
1141851,until,(missing),this version gets fixed,0
726917,non,(missing),Use paper,-1
404236,out,it,it updated itself recently,2
231962,when,(missing),there 's not,0
685949,non,(missing),"Besides that $ 10 is ridiculously expensive for a game of this simplicity , I was tempted to try it given that it was Nintendo",0
817603,non,(missing),to find they messed with that,0
704282,non,he or,he or can choose to purchase in - game items or to do so,0
1146382,whenever,I,I die,-1
627212,when,(missing),pasting from an email,1
318576,non,I,I do n't like how I have to keep scrolling to the bottom for the hourly and map,0
1147075,non,Game,Game is slow,2
499092,out,it,7/10 times it does n't load,2
594690,until,I,I do n't get a verbal prompt with my mile split time,2
409368,when,it,it does n't lag,2
276977,non,And anyone who gets access to you computer or,turned off,0
517277,non,Pokemon,Pokemon initially help me create my first friend I ever had in the third grade,0
231851,non,I,I used to really enjoy snapchat,0
479510,non,I,I tried hard resetting my iPad,1
572569,out,it,Sometimes it will show the correct location on the map,2
119976,non,(missing),even crazier is they 've said they 're currently not planning any HealthKit integration,0
612322,non,this,this is the worst issue I 've experienced with this app so far,0
1132418,non,I,"I thought things were going great until the day of my half , I turned on my app",0
297900,non,it,it was working,2
1417870,non,the update,since the update came out,0
1384564,non,I,I have never had an app that was so buggy on my iPad,0
1408220,non,(missing),Feels more of a pain to look at your various forecast options,0
1417230,out,you,you will overshoot your target,0
879408,non,(missing),automatically whit out i want,2
1103476,when,I,I try to register a mobile card,1
1338890,out,I,I do n't enjoy relying on Safari,0
829437,non,I,I just want to rant now,0
433164,non,it,so it is impossible to use the mobile ordering feature,2
1024547,when,I,even update my status it crashes again,2
1417153,non,(users),"Check out AP and , allow more customization",0
1415633,non,The old version,The old version was wonderful,0
491563,until,you,you open the app third,1
604948,out,I,I wonder if the news media stood by,0
1339687,non,It,write on their status,0
718126,whenever,you,you touch the screen,1
537944,out,it,it had its flaws,0
101656,out,it,it only does that to me on Facebook none of my other apps,2
881970,out,It,It always occurs,0
948867,when,i,i try to check in it,1
1194051,until,(missing),worked fine for a year,0
687355,when,they,they fix it,0
464167,out,the app,"Ever since the last update , the app freezes up",2
1027102,out,(missing),fix the crashes,0
47358,when,I,I do,-1
329385,non,(missing),Fix this,-1
971137,after,I,I add my favorite friends to my main screen,1
170757,out,You,You do n't have a successful app for this long,0
616575,whenever,I,"hit "" order",1
1409951,out,I,"I do n't like the fact that , the connections always cut off , keeps saying connecting",2
438174,non,I,I even tried reinstalling,1
698555,non,l,l had a Samsung 5,1
818487,non,it,it continues to harass me to leave a review,2
1305938,out,it,now it crashes,2
187713,non,ANYTHING from 3 days ago,ANYTHING from 3 days ago is no longer relevant,0
265203,after,I,even I uninstall an reinstall,1
986091,whenever,I,I open it,1
301051,out,I,I can not see any of the comments,2
734432,non,He,ended my ride,0
1399903,until,the plane,the plane disappeared,2
984017,non,(missing),Deleting the app and will fix the issue,1
982686,non,(missing),"Now , , lasts only a few minutes",2
1403360,whenever,I,I would go on the app,1
124204,until,I,I stop getting useless notifications,2
290720,non,the fact that I ca n't see how many seconds a person has on their story,"However , the fact that I ca n't see how many seconds a person has on their story annoys me",2
1063200,non,I,I miss it,0
484034,whenever,I,I push register,1
550384,out,it,it does n't allow you to exit out of the story 's,2
435852,out,the App,"At least once every 2 weeks , the App will crash",2
866178,after,I,I discovered Spotify is aware of the issue,0
181259,non,I,I had to at least give it a 1,0
566051,out,My phone,My phone has updated other apps,0
439115,when,new content,opening the app,1
517678,out,This,This is the first time I have encountered a developer who instead of fixing functionality opted to remove it entirely,0
1039837,when,i,i click on photo for look,1
733394,when,(missing),redesigning the UI,1
1330654,out,it,"The new update is terrible , it crashes",2
113026,before,I,I can close it,0
844390,out,I,I wo n't be using this app furthermore,0
176756,after,I,Even I completely exit out of the app,1
1135763,until,we,we get an update,0
574882,then,my avatar,my avatar is running,0
368120,when,i,"i try to download this app it keeps on saying "" messenger could not be downloaded at this time",2
268146,out,(missing),works great,-1
994823,out,it,because it would n't load at all,1
588378,when,they,they had races,0
41336,non,you,If you fix it,0
1251441,non,It,It 's all way more complicated,0
1199314,non,I,not getting any back,0
191275,out,(missing),Do n't bother buying it,0
955513,until,you,you fix it,0
177943,whenever,someone,someone adds me,1
